OBJECTID,Reference,Sampling_Date,Latitude,Longitude,Gear,ExDate,Bluefish,Common Snook,Mullets,Pinfish,Red Drum,Sand Seatrout
1651133,TBM2004021406,2004-02-09T00:00:00Z,27.94975,-82.54785,300,2018-04-12T10:22:09Z,0,0,0,0,0,5
1651221,TBM2004030307,2004-03-02T00:00:00Z,27.923433,-82.6878,300,2018-04-12T10:22:09Z,0,0,0,0,0,2
1651575,TBM2004020101,2004-02-02T00:00:00Z,27.9564,-82.7121,20,2018-04-12T10:21:54Z,0,0,0,0,2,0
1651619,TBM2004021001,2004-02-03T00:00:00Z,27.89965,-82.6354,160,2018-04-12T10:21:54Z,0,0,0,0,1,0
1651689,TBM2004030311,2004-03-02T00:00:00Z,27.9024,-82.641767,20,2018-04-12T10:21:54Z,0,0,0,9,0,0
1652349,TBM2004031607,2004-03-05T00:00:00Z,27.841133,-82.544983,300,2018-04-12T10:22:02Z,0,0,0,1,0,0
1652922,TBM2004030312,2004-03-02T00:00:00Z,27.8892,-82.628367,20,2018-04-12T10:21:32Z,0,0,0,1,0,0
1652942,TBM2004031002,2004-03-03T00:00:00Z,27.874083,-82.606,300,2018-04-12T10:21:32Z,0,0,0,6,0,0
1653363,TBM2004031006,2004-03-03T00:00:00Z,27.87925,-82.6077,20,2018-04-12T10:21:58Z,0,0,0,1,0,0
1653436,TBM2004040105,2004-04-06T00:00:00Z,27.882767,-82.616733,20,2018-04-12T10:22:08Z,0,0,0,96,0,0
1654147,TBM2004030308,2004-03-02T00:00:00Z,27.922533,-82.6879,300,2018-04-12T10:22:08Z,0,0,0,0,0,3
1654172,TBM2004031201,2004-03-01T00:00:00Z,28.00065,-82.655383,20,2018-04-12T10:22:08Z,0,0,0,14,0,0
1654378,TBM2004031010,2004-03-03T00:00:00Z,27.950383,-82.5474,300,2018-04-12T10:23:08Z,0,0,0,5,0,0
1654397,TBM2004031610,2004-03-05T00:00:00Z,27.8661,-82.53965,20,2018-04-12T10:23:08Z,0,0,0,11,0,0
1662799,TBM1996022002,1996-02-20T00:00:00Z,27.991667,-82.6285,20,2018-04-12T10:25:30Z,0,0,0,4,0,0
1662806,TBM1996022105,1996-02-21T00:00:00Z,27.848667,-82.557667,20,2018-04-12T10:25:30Z,0,0,0,159,0,0
1662883,TBM1996041711,1996-04-17T00:00:00Z,27.964833,-82.566667,22,2018-04-12T10:25:30Z,0,0,0,1,0,0
1682543,TBM2004010904,2004-01-02T00:00:00Z,27.99085,-82.620317,20,2018-04-12T10:21:29Z,0,0,0,24,0,0
1682634,TBM2004020407,2004-02-04T00:00:00Z,27.92,-82.649,20,2018-04-12T10:21:30Z,0,0,0,97,0,0
1682635,TBM2004020411,2004-02-04T00:00:00Z,27.911433,-82.645983,20,2018-04-12T10:21:30Z,0,0,0,2,0,0
1682899,TBM2004050501,2004-05-05T00:00:00Z,27.993233,-82.683333,20,2018-04-12T10:22:12Z,0,0,0,0,0,1
1682903,TBM2004050601,2004-05-17T00:00:00Z,27.86675,-82.542033,20,2018-04-12T10:22:12Z,0,0,0,95,0,0
1682906,TBM2004050604,2004-05-17T00:00:00Z,27.953617,-82.7219,20,2018-04-12T10:22:12Z,0,0,0,9,0,0
1683182,TBM2004050605,2004-05-17T00:00:00Z,27.95565,-82.719333,20,2018-04-12T10:21:45Z,0,0,0,0,0,5
1683663,TBM2004040401,2004-04-07T00:00:00Z,27.927933,-82.706,160,2018-04-12T10:22:15Z,0,0,0,0,7,0
1683999,TBM2004040905,2004-04-26T00:00:00Z,27.927417,-82.533133,20,2018-04-12T10:23:39Z,0,0,0,53,0,0
1684088,TBM2004050504,2004-05-05T00:00:00Z,28.010017,-82.6664,160,2018-04-12T10:23:39Z,0,0,0,1,0,0
1684272,TBM2004050507,2004-05-05T00:00:00Z,27.974433,-82.688617,160,2018-04-12T10:21:46Z,0,0,0,0,2,0
1684396,TBM2004050507,2004-05-05T00:00:00Z,27.974433,-82.688617,160,2018-04-12T10:22:15Z,0,0,0,1,0,0
1684686,TBM2004050504,2004-05-05T00:00:00Z,28.010017,-82.6664,160,2018-04-12T10:22:13Z,0,0,0,0,17,0
1684780,TBM2004050802,2004-05-11T00:00:00Z,27.830667,-82.58855,160,2018-04-12T10:21:44Z,0,0,0,79,0,0
1684852,TBM2004060101,2004-06-01T00:00:00Z,28.008133,-82.676867,20,2018-04-12T10:21:44Z,0,0,0,1,0,0
1684899,TBM2004060904,2004-06-11T00:00:00Z,27.878533,-82.615317,160,2018-04-12T10:22:36Z,0,1,0,0,0,0
1685022,TBM2004060903,2004-06-11T00:00:00Z,27.891717,-82.637983,160,2018-04-12T10:22:49Z,0,0,0,7,0,0
1685025,TBM2004060904,2004-06-11T00:00:00Z,27.878533,-82.615317,160,2018-04-12T10:22:49Z,0,0,0,0,4,0
1685547,TBM2004070504,2004-07-01T00:00:00Z,27.97015,-82.5745,160,2018-04-12T10:24:12Z,0,0,0,3,0,0
1685648,TBM2004050501,2004-05-05T00:00:00Z,27.993233,-82.683333,20,2018-04-12T10:22:08Z,0,0,0,47,0,0
1687638,TBM2004031011,2004-03-03T00:00:00Z,27.9594,-82.549333,20,2018-04-12T10:21:30Z,0,0,0,8,0,0
1687762,TBM2004041407,2004-04-23T00:00:00Z,27.835367,-82.582833,20,2018-04-12T10:22:30Z,0,0,0,62,0,0
1690826,TBM1996062101,1996-06-21T00:00:00Z,27.9555,-82.719833,22,2018-04-12T10:26:13Z,0,0,0,58,0,0
1690929,TBM1996072208,1996-07-22T00:00:00Z,27.994833,-82.676167,300,2018-04-12T10:26:14Z,0,0,0,0,0,57
1691060,TBM1996091703,1996-09-17T00:00:00Z,27.947,-82.549167,20,2018-04-12T10:26:14Z,0,0,0,1,0,0
1696839,TBM2003111008,2003-11-07T00:00:00Z,27.929383,-82.683933,300,2018-04-12T10:21:13Z,0,0,0,0,0,9
1696850,TBM2003111302,2003-11-12T00:00:00Z,27.8823,-82.539883,160,2018-04-12T10:21:13Z,0,5,0,0,0,0
1696852,TBM2003111304,2003-11-12T00:00:00Z,27.86395,-82.545417,160,2018-04-12T10:21:13Z,0,0,0,0,3,0
1696863,TBM2003111705,2003-11-19T00:00:00Z,27.93245,-82.6135,300,2018-04-12T10:21:13Z,0,0,0,0,0,4
1696874,TBM2003111802,2003-11-21T00:00:00Z,27.925967,-82.692133,160,2018-04-12T10:21:13Z,0,0,0,0,2,0
1696956,TBM2003120605,2003-12-02T00:00:00Z,27.911983,-82.64615,20,2018-04-12T10:21:13Z,0,0,0,0,1,0
1697652,TBM1997051903,1997-05-19T00:00:00Z,27.876167,-82.597167,160,2018-04-12T10:29:47Z,0,0,0,11,0,0
1697783,TBM1997062403,1997-06-24T00:00:00Z,27.825833,-82.5915,20,2018-04-12T10:31:21Z,0,0,0,23,0,0
1698144,TBM1997061708,1997-06-17T00:00:00Z,27.906833,-82.640333,160,2018-04-12T10:31:24Z,0,0,0,11,0,0
1698372,TBM1997062311,1997-06-23T00:00:00Z,27.941167,-82.5735,300,2018-04-12T10:31:27Z,0,0,0,24,0,0
1698419,TBM1997052302,1997-05-23T00:00:00Z,27.913,-82.6755,160,2018-04-12T10:31:13Z,0,0,0,3,0,0
1698504,TBM1997061705,1997-06-17T00:00:00Z,27.905333,-82.6325,160,2018-04-12T10:31:19Z,0,0,0,40,0,0
1698542,TBM1997062307,1997-06-23T00:00:00Z,27.9525,-82.698,301,2018-04-12T10:31:19Z,0,0,0,0,0,27
1698713,TBM1997072205,1997-07-22T00:00:00Z,27.887333,-82.614,20,2018-04-12T10:31:21Z,0,0,0,4,0,0
1699364,TBM1997062002,1997-06-20T00:00:00Z,27.875667,-82.592667,160,2018-04-12T10:32:21Z,0,0,0,97,0,0
1699377,TBM1997062312,1997-06-23T00:00:00Z,27.968167,-82.633833,20,2018-04-12T10:32:21Z,0,0,0,2,0,0
1699580,TBM1997081109,1997-08-11T00:00:00Z,27.882667,-82.533667,160,2018-04-12T10:32:24Z,0,0,0,48,0,0
1699585,TBM1997081204,1997-08-12T00:00:00Z,27.9125,-82.671833,160,2018-04-12T10:32:24Z,0,0,0,1,0,0
1700261,TBM1997071407,1997-07-14T00:00:00Z,27.9045,-82.637667,160,2018-04-12T10:34:17Z,0,0,0,1,0,0
1702212,TBM1997072205,1997-07-22T00:00:00Z,27.887333,-82.614,20,2018-04-12T10:32:25Z,0,0,0,0,0,1
1702271,TBM1997081113,1997-08-11T00:00:00Z,27.931,-82.544667,300,2018-04-12T10:32:25Z,0,0,0,1,0,0
1702443,TBM1997052302,1997-05-23T00:00:00Z,27.913,-82.6755,160,2018-04-12T10:29:47Z,0,1,0,0,0,0
1702545,TBM1997072105,1997-07-21T00:00:00Z,27.9375,-82.722833,20,2018-04-12T10:32:22Z,0,0,0,0,1,0
1702550,TBM1997072109,1997-07-21T00:00:00Z,27.962,-82.571667,22,2018-04-12T10:32:22Z,0,0,0,19,0,0
1702552,TBM1997072202,1997-07-22T00:00:00Z,27.8425,-82.589,20,2018-04-12T10:32:22Z,0,0,0,4,0,0
1702600,TBM1997081109,1997-08-11T00:00:00Z,27.882667,-82.533667,160,2018-04-12T10:32:23Z,0,4,0,0,0,0
1703886,TBM1997071706,1997-07-17T00:00:00Z,27.8425,-82.540667,160,2018-04-12T10:31:16Z,0,10,0,0,0,0
1703887,TBM1997071706,1997-07-17T00:00:00Z,27.8425,-82.540667,160,2018-04-12T10:31:16Z,0,0,0,16,0,0
1704217,TBM1997051906,1997-05-19T00:00:00Z,27.878,-82.590167,160,2018-04-12T10:31:13Z,0,0,0,10,0,0
1704763,TBM1997071706,1997-07-17T00:00:00Z,27.8425,-82.540667,160,2018-04-12T10:31:20Z,0,0,0,0,1,0
1704837,TBM1997081203,1997-08-12T00:00:00Z,27.826,-82.592,22,2018-04-12T10:32:24Z,0,0,0,28,0,0
1705085,TBM1997072105,1997-07-21T00:00:00Z,27.9375,-82.722833,20,2018-04-12T10:31:14Z,0,0,0,1,0,0
1705089,TBM1997072107,1997-07-21T00:00:00Z,27.965333,-82.657,20,2018-04-12T10:31:14Z,0,0,0,3,0,0
1705138,TBM1997081106,1997-08-11T00:00:00Z,27.995167,-82.623833,20,2018-04-12T10:32:25Z,0,0,0,1,0,0
1705162,TBM1997051912,1997-05-19T00:00:00Z,27.868667,-82.607,160,2018-04-12T10:31:21Z,0,0,0,0,3,0
1706743,TBM2004060101,2004-06-01T00:00:00Z,28.008133,-82.676867,20,2018-04-12T10:22:39Z,0,0,0,0,0,39
1707927,TBM1997061704,1997-06-17T00:00:00Z,27.833833,-82.552333,22,2018-04-12T10:31:16Z,0,0,0,1,0,0
1707952,TBM1997062306,1997-06-23T00:00:00Z,28.000333,-82.6745,20,2018-04-12T10:31:16Z,0,0,0,1,0,0
1709391,TBM2004080207,2004-08-02T00:00:00Z,27.837533,-82.537,160,2018-04-12T10:22:43Z,0,1,0,0,0,0
1709393,TBM2004080207,2004-08-02T00:00:00Z,27.837533,-82.537,160,2018-04-12T10:22:43Z,0,0,0,7,0,0
1709643,TBM2004060904,2004-06-11T00:00:00Z,27.878533,-82.615317,160,2018-04-12T10:22:39Z,0,0,0,31,0,0
1710449,TBM2004071002,2004-07-12T00:00:00Z,27.88265,-82.619533,160,2018-04-12T10:22:50Z,0,1,0,0,0,0
1710494,TBM2004071701,2004-07-21T00:00:00Z,27.853567,-82.59675,20,2018-04-12T10:22:50Z,0,0,0,1,0,0
1710546,TBM2004076201,2004-07-02T00:00:00Z,28.017917,-82.67405,300,2018-04-12T10:22:50Z,0,0,0,0,0,6
1710675,TBM2004050604,2004-05-17T00:00:00Z,27.953617,-82.7219,20,2018-04-12T10:22:19Z,0,0,0,0,0,6
1711266,TBM1997081115,1997-08-11T00:00:00Z,27.9635,-82.5745,20,2018-04-12T10:34:17Z,0,0,0,7,0,0
1711370,TBM1997091109,1997-09-11T00:00:00Z,27.973333,-82.606,160,2018-04-12T10:34:17Z,0,2,0,0,0,0
1711457,TBM1997091811,1997-09-18T00:00:00Z,27.963,-82.682833,22,2018-04-12T10:35:03Z,0,0,0,5,0,0
1711962,TBM1997100720,1997-10-07T00:00:00Z,27.9515,-82.691333,300,2018-04-12T10:32:31Z,0,0,0,0,0,4
1711965,TBM1997100723,1997-10-07T00:00:00Z,27.989167,-82.683167,20,2018-04-12T10:32:31Z,0,0,0,1,0,0
1712502,TBM2004071103,2004-07-15T00:00:00Z,27.848533,-82.5549,20,2018-04-12T10:22:36Z,0,0,0,24,0,0
1712536,TBM2004071706,2004-07-22T00:00:00Z,27.850483,-82.58995,20,2018-04-12T10:22:36Z,0,0,0,5,0,0
1712658,TBM2004081201,2004-08-17T00:00:00Z,27.96205,-82.571667,160,2018-04-12T10:22:37Z,0,0,0,11,0,0
1713083,TBM2004090701,2004-09-20T00:00:00Z,27.882433,-82.619283,160,2018-04-12T10:24:13Z,0,2,0,0,0,0
1713288,TBM1997100707,1997-10-07T00:00:00Z,27.9275,-82.533833,20,2018-04-12T10:32:26Z,0,0,0,1,0,0
1713363,TBM2004081602,2004-08-27T00:00:00Z,27.8388,-82.5853,20,2018-04-12T10:22:50Z,0,0,0,1,0,0
1713715,TBM1997100726,1997-10-07T00:00:00Z,27.9995,-82.6365,20,2018-04-12T10:32:53Z,0,0,0,0,4,0
1713834,TBM1997110703,1997-11-07T00:00:00Z,27.882,-82.619167,160,2018-04-12T10:32:59Z,0,0,0,0,2,0
1713839,TBM1997110707,1997-11-07T00:00:00Z,27.876667,-82.595333,160,2018-04-12T10:32:59Z,0,0,0,0,1,0
1713840,TBM1997110709,1997-11-07T00:00:00Z,27.845167,-82.594,160,2018-04-12T10:32:59Z,0,16,0,0,0,0
1713964,TBM2004070503,2004-07-01T00:00:00Z,28.01155,-82.656917000000007,160,2018-04-12T10:22:38Z,0,0,0,3,0,0
1714877,TBM2004071003,2004-07-12T00:00:00Z,27.883083,-82.620267,20,2018-04-12T10:22:35Z,0,0,0,22,0,0
1714914,TBM2004071705,2004-07-21T00:00:00Z,27.842117,-82.594067,160,2018-04-12T10:22:35Z,0,1,0,0,0,0
1714915,TBM2004071705,2004-07-21T00:00:00Z,27.842117,-82.594067,160,2018-04-12T10:22:35Z,0,0,0,101,0,0
1715424,TBM2004081606,2004-08-27T00:00:00Z,27.85455,-82.59665,160,2018-04-12T10:22:41Z,0,0,0,350,0,0
1715504,TBM2004090701,2004-09-20T00:00:00Z,27.882433,-82.619283,160,2018-04-12T10:22:43Z,0,0,0,12,0,0
1715507,TBM2004090705,2004-09-20T00:00:00Z,27.93715,-82.559017,20,2018-04-12T10:22:43Z,0,0,0,0,1,0
1715729,TBM2004080201,2004-08-02T00:00:00Z,27.88645,-82.613283,20,2018-04-12T10:22:31Z,0,0,0,1,0,0
1715958,TBM2004071105,2004-07-15T00:00:00Z,27.8823,-82.534383,160,2018-04-12T10:22:38Z,0,0,0,6,0,0
1715991,TBM2004071708,2004-07-22T00:00:00Z,27.831333,-82.581433,20,2018-04-12T10:22:38Z,0,0,0,1,0,0
1716106,TBM2004081201,2004-08-17T00:00:00Z,27.96205,-82.571667,160,2018-04-12T10:22:39Z,0,2,0,0,0,0
1716108,TBM2004081203,2004-08-17T00:00:00Z,27.91565,-82.678433,160,2018-04-12T10:22:39Z,0,0,0,31,0,0
1716152,TBM2004081608,2004-08-27T00:00:00Z,27.842067,-82.5939,160,2018-04-12T10:22:39Z,0,0,0,48,0,0
1716410,TBM2004081606,2004-08-27T00:00:00Z,27.85455,-82.59665,160,2018-04-12T10:22:35Z,0,0,0,0,1,0
1716513,TBM2004091302,2004-09-24T00:00:00Z,27.972383,-82.592517,160,2018-04-12T10:22:36Z,0,0,0,1,0,0
1716514,TBM2004091305,2004-09-24T00:00:00Z,27.9752,-82.69005,160,2018-04-12T10:22:36Z,0,0,0,7,0,0
1716815,TBM1996120401,1996-12-04T00:00:00Z,27.9735,-82.6045,160,2018-04-12T10:28:21Z,0,0,0,0,0,2
1716911,TBM1997011508,1997-01-15T00:00:00Z,27.8335,-82.561667,160,2018-04-12T10:28:29Z,1,0,0,0,0,0
1716920,TBM1997011521,1997-01-15T00:00:00Z,27.916667,-82.667333,20,2018-04-12T10:28:29Z,0,0,0,87,0,0
1717630,TBM2004091605,2004-09-10T00:00:00Z,27.848283,-82.59515,160,2018-04-12T10:22:48Z,0,0,0,5,0,0
1718004,TBM2004081601,2004-08-27T00:00:00Z,27.829483,-82.589267,20,2018-04-12T10:22:37Z,0,0,0,3,0,0
1718116,TBM2004091601,2004-09-10T00:00:00Z,27.85305,-82.596583,160,2018-04-12T10:22:38Z,0,0,0,157,0,0
1718122,TBM2004091605,2004-09-10T00:00:00Z,27.848283,-82.59515,160,2018-04-12T10:22:38Z,0,26,0,0,0,0
1718205,TBM2004091302,2004-09-24T00:00:00Z,27.972383,-82.592517,160,2018-04-12T10:24:13Z,0,2,0,0,0,0
1718809,TBM2004090702,2004-09-20T00:00:00Z,27.853533,-82.59665,20,2018-04-12T10:22:42Z,0,0,0,0,8,0
1718844,TBM2004091601,2004-09-10T00:00:00Z,27.85305,-82.596583,160,2018-04-12T10:22:42Z,0,6,0,0,0,0
1719249,TBM2004081604,2004-08-27T00:00:00Z,27.840683,-82.591467,20,2018-04-12T10:22:42Z,0,0,0,3,0,0
1719251,TBM2004081606,2004-08-27T00:00:00Z,27.85455,-82.59665,160,2018-04-12T10:22:42Z,0,1,0,0,0,0
1719329,TBM2004090505,2004-09-02T00:00:00Z,27.846983,-82.549633,20,2018-04-12T10:22:44Z,0,0,0,4,0,0
1719332,TBM2004090701,2004-09-20T00:00:00Z,27.882433,-82.619283,160,2018-04-12T10:22:44Z,0,0,0,0,1,0
1726008,TBM1997091201,1997-09-12T00:00:00Z,27.918167,-82.609167,160,2018-04-12T10:32:25Z,0,1,0,0,0,0
1726122,TBM1997100716,1997-10-07T00:00:00Z,27.957167,-82.709,22,2018-04-12T10:32:25Z,0,0,0,0,0,46
1726316,TBM1997091818,1997-09-18T00:00:00Z,27.944167,-82.5925,300,2018-04-12T10:32:27Z,0,0,0,0,0,36
1726321,TBM1997091906,1997-09-19T00:00:00Z,27.8435,-82.544167,20,2018-04-12T10:32:34Z,0,0,0,2,0,0
1727570,TBM1997091109,1997-09-11T00:00:00Z,27.973333,-82.606,160,2018-04-12T10:32:29Z,0,0,0,1,0,0
1727684,TBM1997111002,1997-11-10T00:00:00Z,28.004167,-82.654167,160,2018-04-12T10:32:26Z,0,1,0,0,0,0
1727844,TBM1997091816,1997-09-18T00:00:00Z,27.927167,-82.573167,300,2018-04-12T10:32:29Z,0,0,0,0,0,17
1727879,TBM1997100705,1997-10-07T00:00:00Z,27.94,-82.551,20,2018-04-12T10:32:29Z,0,0,0,0,1,0
1727911,TBM1997101003,1997-10-10T00:00:00Z,27.972966,-82.603906,160,2018-04-12T10:32:29Z,0,3,0,0,0,0
1728176,TBM1998021807,1998-02-18T00:00:00Z,27.926667,-82.690833,160,2018-04-12T10:33:05Z,0,0,0,1,0,0
1728395,TBM1998012004,1998-01-20T00:00:00Z,27.900833,-82.639833,160,2018-04-12T10:35:37Z,0,0,0,0,3,0
1728600,TBM1997091201,1997-09-12T00:00:00Z,27.918167,-82.609167,160,2018-04-12T10:32:27Z,0,0,0,0,1,0
1728749,TBM1997101502,1997-10-15T00:00:00Z,27.868167,-82.599167,160,2018-04-12T10:32:35Z,0,14,0,0,0,0
1728750,TBM1997101502,1997-10-15T00:00:00Z,27.868167,-82.599167,160,2018-04-12T10:32:35Z,0,0,0,182,0,0
1728810,TBM1997091808,1997-09-18T00:00:00Z,27.9615,-82.6875,20,2018-04-12T10:32:30Z,0,0,0,2,0,0
1728982,TBM1997110707,1997-11-07T00:00:00Z,27.876667,-82.595333,160,2018-04-12T10:32:57Z,0,0,0,2,0,0
1729103,TBM1997091208,1997-09-12T00:00:00Z,27.836667,-82.537667,160,2018-04-12T10:32:34Z,0,1,0,0,0,0
1729211,TBM1997100725,1997-10-07T00:00:00Z,28.018,-82.667,20,2018-04-12T10:32:34Z,0,0,0,0,0,1
1729320,TBM1997021912,1997-02-19T00:00:00Z,27.9125,-82.534167,20,2018-04-12T10:29:34Z,0,0,0,851,0,0
1729327,TBM1997022010,1997-02-20T00:00:00Z,27.975333,-82.689167,20,2018-04-12T10:29:34Z,0,0,0,3,0,0
1729416,TBM1998012103,1998-01-21T00:00:00Z,27.881667,-82.533833,160,2018-04-12T10:35:37Z,0,1,0,0,0,0
1729417,TBM1998012103,1998-01-21T00:00:00Z,27.881667,-82.533833,160,2018-04-12T10:35:37Z,0,0,0,4,0,0
1729651,TBM1997101503,1997-10-15T00:00:00Z,27.866667,-82.599333,160,2018-04-12T10:32:55Z,0,0,0,31,0,0
1729718,TBM1997110703,1997-11-07T00:00:00Z,27.882,-82.619167,160,2018-04-12T10:32:55Z,0,0,0,3,0,0
1729843,TBM1997100722,1997-10-07T00:00:00Z,27.9675,-82.670167,300,2018-04-12T10:32:34Z,0,0,0,0,0,82
1730038,TBM1997100716,1997-10-07T00:00:00Z,27.957167,-82.709,22,2018-04-12T10:32:30Z,0,0,0,0,2,0
1730053,TBM1997100811,1997-10-08T00:00:00Z,27.868667,-82.5885,20,2018-04-12T10:32:30Z,0,0,0,1,0,0
1730868,TBM1997110709,1997-11-07T00:00:00Z,27.845167,-82.594,160,2018-04-12T10:32:55Z,0,0,0,0,10,0
1731073,TBM1997110709,1997-11-07T00:00:00Z,27.845167,-82.594,160,2018-04-12T10:32:57Z,0,0,0,89,0,0
1732920,TBM1997041404,1997-04-14T00:00:00Z,27.962833,-82.572667,22,2018-04-12T10:29:36Z,0,0,0,57,0,0
1733035,TBM1997051402,1997-05-14T00:00:00Z,27.915667,-82.682833,20,2018-04-12T10:31:15Z,0,0,0,2,0,0
1740313,TBM1998012001,1998-01-20T00:00:00Z,27.963167,-82.689333,160,2018-04-12T10:33:05Z,0,0,0,0,0,2
1740411,TBM1998032402,1998-03-24T00:00:00Z,27.988,-82.6215,20,2018-04-12T10:33:28Z,0,0,0,1,0,0
1740414,TBM1998032406,1998-03-24T00:00:00Z,28.006167,-82.675333,160,2018-04-12T10:33:28Z,0,0,0,0,19,0
1740787,TBM1997120811,1997-12-08T00:00:00Z,27.962333,-82.691167,22,2018-04-12T10:32:55Z,0,0,0,0,1,0
1741017,TBM1998021202,1998-02-12T00:00:00Z,27.859667,-82.591833,20,2018-04-12T10:33:24Z,0,0,0,5,0,0
1743395,TBM1998041509,1998-04-15T00:00:00Z,27.915167,-82.677667,160,2018-04-12T10:33:34Z,0,0,0,0,1,0
1743404,TBM1998041601,1998-04-16T00:00:00Z,27.826833,-82.591,160,2018-04-12T10:33:34Z,0,1,0,0,0,0
1743405,TBM1998041604,1998-04-16T00:00:00Z,27.905333,-82.633,160,2018-04-12T10:33:34Z,0,0,0,0,3,0
1743549,TBM1998032403,1998-03-24T00:00:00Z,27.998333,-82.654667,20,2018-04-12T10:35:37Z,0,0,0,1,0,0
1743633,TBM1998051204,1998-05-12T00:00:00Z,27.901167,-82.64,160,2018-04-12T10:35:51Z,0,0,0,0,5,0
1743957,TBM1998061903,1998-06-19T00:00:00Z,27.864167,-82.545833,160,2018-04-12T10:34:04Z,0,2,0,0,0,0
1743958,TBM1998061903,1998-06-19T00:00:00Z,27.864167,-82.545833,160,2018-04-12T10:34:04Z,0,0,0,12,0,0
1744021,TBM1998072105,1998-07-21T00:00:00Z,27.917333,-82.681333,20,2018-04-12T10:34:04Z,0,0,0,0,1,0
1744024,TBM1998072202,1998-07-22T00:00:00Z,28.003333,-82.654167,20,2018-04-12T10:34:04Z,0,0,0,0,0,1
1744065,TBM1998081304,1998-08-13T00:00:00Z,27.876667,-82.5955,160,2018-04-12T10:34:04Z,0,1,0,0,0,0
1744097,TBM1998081905,1998-08-19T00:00:00Z,27.827,-82.5915,160,2018-04-12T10:34:05Z,0,0,0,194,0,0
1744410,TBM1997120507,1997-12-05T00:00:00Z,27.881,-82.539833,160,2018-04-12T10:32:59Z,0,0,0,6,0,0
1744415,TBM1997120805,1997-12-08T00:00:00Z,27.999167,-82.660167,20,2018-04-12T10:32:59Z,0,0,0,0,10,0
1744755,TBM1997111701,1997-11-17T00:00:00Z,28.012667,-82.676333,300,2018-04-12T10:32:59Z,0,0,0,0,0,5
1745367,TBM1998021205,1998-02-12T00:00:00Z,27.917,-82.681833,20,2018-04-12T10:33:27Z,0,0,0,2,0,0
1745446,TBM1998032404,1998-03-24T00:00:00Z,28.003333,-82.653667,20,2018-04-12T10:33:27Z,0,0,0,10,0,0
1745447,TBM1998032407,1998-03-24T00:00:00Z,27.955,-82.704167,160,2018-04-12T10:33:27Z,0,1,0,0,0,0
1745825,TBM1998031306,1998-03-13T00:00:00Z,27.893833,-82.638167,20,2018-04-12T10:33:28Z,0,0,0,123,0,0
1746790,TBM1998021203,1998-02-12T00:00:00Z,28.029667,-82.685833,20,2018-04-12T10:33:30Z,0,0,0,0,1,0
1746794,TBM1998021206,1998-02-12T00:00:00Z,27.937833,-82.7215,20,2018-04-12T10:33:30Z,0,0,0,3,0,0
1747952,TBM1998021803,1998-02-18T00:00:00Z,27.954667,-82.720333,160,2018-04-12T10:33:24Z,0,0,0,0,6,0
1748614,TBM1998032407,1998-03-24T00:00:00Z,27.955,-82.704167,160,2018-04-12T10:33:26Z,0,0,0,0,2,0
1748650,TBM1998041501,1998-04-15T00:00:00Z,27.983167,-82.606667,20,2018-04-12T10:33:26Z,0,0,0,5,0,0
1749208,TBM2004010708,2004-01-07T00:00:00Z,27.851083,-82.555917,20,2018-04-12T10:21:30Z,0,0,0,1,0,0
1749215,TBM2004010808,2004-01-08T00:00:00Z,27.9583,-82.548883,20,2018-04-12T10:21:30Z,0,0,0,8,0,0
1749219,TBM2004010901,2004-01-02T00:00:00Z,27.954717,-82.720317,20,2018-04-12T10:21:30Z,0,0,0,0,76,0
1749313,TBM2004020401,2004-02-04T00:00:00Z,27.928117,-82.68325,300,2018-04-12T10:21:31Z,0,0,0,0,0,1
1749423,TBM2004031009,2004-03-03T00:00:00Z,27.9503,-82.547767,300,2018-04-12T10:21:31Z,0,0,0,0,0,4
1751448,TBM1998061505,1998-06-15T00:00:00Z,27.997,-82.680333,20,2018-04-12T10:36:04Z,0,0,0,5,0,0
1751479,TBM1998061902,1998-06-19T00:00:00Z,27.8825,-82.534167,160,2018-04-12T10:36:04Z,0,8,0,0,0,0
1751536,TBM1998071705,1998-07-17T00:00:00Z,27.864,-82.540167,20,2018-04-12T10:36:04Z,0,0,0,1,0,0
1779338,TBM2004050802,2004-05-11T00:00:00Z,27.830667,-82.58855,160,2018-04-12T10:21:41Z,0,1,0,0,0,0
1779471,TBM2004060903,2004-06-11T00:00:00Z,27.891717,-82.637983,160,2018-04-12T10:22:30Z,0,0,0,0,1,0
1779663,TBM1998051304,1998-05-13T00:00:00Z,27.831833,-82.588167,160,2018-04-12T10:33:29Z,0,2,0,0,0,0
1779664,TBM1998051304,1998-05-13T00:00:00Z,27.831833,-82.588167,160,2018-04-12T10:33:29Z,0,0,0,1,0,0
1779900,TBM1998041607,1998-04-16T00:00:00Z,27.876333,-82.597167,160,2018-04-12T10:33:32Z,0,0,0,1,0,0
1780131,TBM1998051201,1998-05-12T00:00:00Z,28.023167,-82.687167,160,2018-04-12T10:33:28Z,0,0,0,0,2,0
1780134,TBM1998051204,1998-05-12T00:00:00Z,27.901167,-82.64,160,2018-04-12T10:33:28Z,0,2,0,0,0,0
1780138,TBM1998051303,1998-05-13T00:00:00Z,27.865667,-82.6045,160,2018-04-12T10:33:28Z,0,0,0,1,0,0
1780611,TBM1998051202,1998-05-12T00:00:00Z,27.997667,-82.635833,20,2018-04-12T10:33:30Z,0,0,0,2,0,0
