"Reference","Latitude","Longitude"
"TBM2014080708",27.978233,-82.624383
"TBM2014040904",27.963083,-82.686683
"TBM2014040907",27.925916,-82.701566
"TBM2014050903",27.881816,-82.618583
"TBM2014050904",27.884783,-82.613716
"TBM2014050906",27.929866,-82.695183
"TBM2014090505",27.935716,-82.71795
"TBM2014091405",27.880283,-82.542716
"TBM2014100407",27.956633,-82.7171
"TBM2014100408",27.956833,-82.713083
"TBM2014110701",27.86455,-82.54625
"TBM2014110704",27.842466,-82.552566
"TBM2014111206",27.9639,-82.643716
"TBM2014040103",27.891283,-82.62715
"TBM2014040108",27.897833,-82.549666
"TBM2014050805",27.834216,-82.589316
"TBM2014050806",27.873816,-82.599166
"TBM2014020306",27.924,-82.7001
"TBM2014020302",28.006483,-82.64385
"TBM2014031203",27.970333,-82.610366
"TBM2014031305",27.977116,-82.672416
"TBM2014040104",27.89175,-82.6279
"TBM2014040105",27.90995,-82.6275
"TBM2014040905",27.958066,-82.68415
"TBM2014100403",27.911116,-82.659183
"TBM2014100406",27.960783,-82.695933
"TBM2014100704",27.835433,-82.5831
"TBM2014101104",27.951066,-82.552116
"TBM2014110708",27.822983,-82.59
"TBM2014111205",27.963666,-82.67835
"TBM2014111207",27.968783,-82.684233
"TBM2014111303",27.953583,-82.722033
"TBM2014120205",27.95835,-82.708766
"TBM2014120503",27.836416,-82.5377
"TBM2014120802",27.863683,-82.544966
"TBM2014121003",27.95125,-82.54675
"TBM2014121004",27.948883,-82.544816
"TBM2015010703",27.85945,-82.596133
"TBM2015010706",27.867766,-82.537216
"TBM2015010707",27.87445,-82.533083
"TBM2015011306",27.9349,-82.539466
"TBM2014120206",27.91305,-82.6751
"TBM2014121008",27.907516,-82.548016
"TBM2014121009",27.96785,-82.63855
"TBM2015010708",27.882066,-82.5399
"TBM2015010805",27.91325,-82.66245
"TBM2015020603",27.9511,-82.699333
"TBM2015020607",27.9322,-82.543366
"TBM2014050908",27.92695,-82.53375
"TBM2014010906",27.900683,-82.640366
"TBM2014061305",27.94665,-82.723733
"TBM2014071205",28.006816,-82.675866
"TBM2014060205",27.929716,-82.7117
"TBM2014061301",27.972183,-82.613516
"TBM2014070704",27.845683,-82.546433
"TBM2014101103",27.95165,-82.5475
"TBM2014120808",27.871066,-82.608366
"TBM2014121001",27.972916,-82.58295
"TBM2014121006",27.876266,-82.549166
"TBM2015011303",27.961416,-82.691666
"TBM2015011308",27.9503,-82.563716
"TBM2015020605",27.902483,-82.644633
"TBM2015020608",27.952083,-82.547133
"TBM2015021104",28.020133,-82.6846
"TBM2015021202",27.826083,-82.596966
"TBM2015021203",27.851783,-82.590866
"TBM2015031004",27.952783,-82.613933
"TBM2015031005",27.92385,-82.655316
"TBM2015031007",27.905883,-82.6029
"TBM2015041003",27.967683,-82.646816
"TBM2015041007",27.90945,-82.64605
"TBM2015041104",27.929433,-82.6911
"TBM2015050306",27.928033,-82.6908
"TBM2013121005",27.968766,-82.63705
"TBM2014021102",27.832333,-82.562933
"TBM2014040903",28.025,-82.6651
"TBM2014041104",27.845616,-82.547833
"TBM2014080906",27.8318,-82.563466
"TBM2014090508",27.95435,-82.577083
"TBM2014090509",27.972233,-82.583916
"TBM2014111204",27.984283,-82.678833
"TBM2014101101",27.863683,-82.559433
"TBM2014120804",27.831316,-82.563683
"TBM2015010702",27.873666,-82.599733
"TBM2015020604",27.932083,-82.71405
"TBM2015020606",27.886266,-82.618933
"TBM2015020609",27.93875,-82.590216
"TBM2015021105",27.895316,-82.63965
"TBM2015021204",27.879966,-82.531933
"TBM2015031001",27.892866,-82.542216
"TBM2015031002",27.93665,-82.560583
"TBM2015031205",27.962333,-82.695016
"TBM2015031207",27.946216,-82.72245
"TBM2015041008",27.9432,-82.613716
"TBM2014101107",27.889333,-82.5845
"TBM2014121007",27.882133,-82.534366
"TBM2015011301",27.9433,-82.6306
"TBM2015011302",27.958033,-82.65395
"TBM2015020307",27.880316,-82.556383
"TBM2015011305",27.92115,-82.6785
"TBM2015030705",27.875816,-82.591616
"TBM2015031006",27.896383,-82.641516
"TBM2015010704",27.825883,-82.59675
"TBM2015041006",27.9131,-82.666933
"TBM2015041106",27.880566,-82.60925
"TBM2015050505",27.865833,-82.543033
"TBM2015051204",28.02015,-82.666233
"TBM2015051205",27.964283,-82.657183
"TBD2004090103",27.906083,-82.638933
"TBD2007020203",27.9002,-82.63655
"TBM2009091007",27.917683,-82.646766
"TBM2015021103",27.99025,-82.684483
"TBM2015041009",27.968933,-82.608
"TBM2015050506",27.87865,-82.532266
"TBM2015050301",28.02755,-82.69015
"TBM2015051208",27.92055,-82.682
"TBM2015050305",27.9309,-82.712816
"TBM2015051202",27.982766,-82.652733
"TBM2015060403",27.9362,-82.539916
"TBM2015060404",27.936966,-82.56015
"TBM2015060405",27.91915,-82.61015
"TBM2015060406",27.910316,-82.620266
"TBM2015060409",27.8572,-82.580233
"TBM2015061103",27.9288,-82.6912
"TBM2015061104",27.929766,-82.689066
"TBM2015061106",27.8991,-82.6415
"TBM2015061402",27.843566,-82.59585
"TBM2015061406",27.853216,-82.55405
"TBM2015070205",27.86435,-82.596233
"TBM2015070206",27.864133,-82.548433
"TBM2015060402",27.901333,-82.552883
"TBM2015061102",27.937733,-82.723566
"TBM2015061105",27.91455,-82.666833
"TBM2015060407",27.875983,-82.611666
"TBM2015061108",27.97475,-82.573366
"TBM2015061407",27.864183,-82.541566
"TBM2015070601",27.975433,-82.58185
"TBM2015070603",27.932716,-82.647116
"TBM2015070605",27.885383,-82.612233
"TBM2015070607",27.940333,-82.553416
"TBM2015050504",27.869416,-82.589783
"TBM2015061101",27.9564,-82.711383
"TBM2015070608",27.945566,-82.551116
"TBM2015070804",28.01015,-82.678183
"TBM2015070604",27.918883,-82.610616
"TBM2015070606",27.896816,-82.5929
"TBM2015070802",27.91595,-82.682583
"TBM2015081105",27.942883,-82.71985
"TBM2015081106",27.939033,-82.710783
"TBM2015081108",27.940116,-82.55375
"TBM2015081109",27.965783,-82.595666
"TBM2015081102",27.9977,-82.660283
"TBM2015081206",27.9572,-82.716266
"TBM2015070803",27.9685,-82.6922
"TBM2015081201",28.0117,-82.6571
"TBM2015081203",27.88165,-82.617216
"TBM2015081205",27.946216,-82.721933
"TBM2015090803",27.937516,-82.639033
"TBM2015090805",28.000333,-82.667466
"TBM2015090806",28.017033,-82.66745
"TBM2015090807",27.988666,-82.638966
"TBM2015091506",27.839616,-82.59135
"TBM2015091601",27.90105,-82.640266
"TBM2015091604",27.956216,-82.718416
"TBM2015091605",27.963166,-82.67495
"TBM2015100204",27.908966,-82.628483
"TBM2015100205",27.909483,-82.629516
"TBM2015100207",27.933866,-82.716366
"TBM2015100505",27.8621,-82.584
"TBM2015100506",27.84225,-82.583683
"TBM2015100601",27.851116,-82.555466
"TBM2015100602",27.868383,-82.535533
"TBM2015100603",27.864216,-82.540833
"TBM2015100904",27.912,-82.66145
"TBM2015100906",28.01825,-82.666866
"TBM2015090804",27.960516,-82.69825
"TBM2015091503",27.876733,-82.595383
"TBM2015091504",27.876283,-82.598383
"TBM2015091603",27.936433,-82.719933
"TBM2015100905",27.966683,-82.6465
"TBM2015110704",27.9659,-82.56595
"TBM2015110708",27.89595,-82.5396
"TBM2015111101",27.9705,-82.613166
"TBM2015111103",27.911533,-82.65915
"TBM2015111105",27.936533,-82.724366
"TBM2015111107",28.022616,-82.680933
"TBM2015111108",28.005666,-82.664066
"TBM2015110506",27.863916,-82.541433
"TBM2015110702",27.8635,-82.543633
"TBM2015110705",27.940116,-82.547866
"TBM2015110707",27.92375,-82.5438
"TBM2015111102",27.90725,-82.6334
"TBM2015111104",27.91635,-82.683783
"TBM2015111106",27.957333,-82.716583
"TBM2015120304",27.873216,-82.59965
"TBM2015120306",27.923966,-82.693483
"TBM2015120406",27.969566,-82.579966
"TBM2015120407",27.957733,-82.5518
"TBM2015120504",27.8494,-82.555
"TBM2015120303",27.85155,-82.555266
"TBM2015120305",27.926566,-82.665833
"TBM2015120307",27.94815,-82.55165
"TBM2015120309",27.918533,-82.566683
"TBM2015120405",27.968166,-82.636466
"TBM2015120503",27.845633,-82.55425
"TBM2016011003",27.9588,-82.675883
"TBM2016011006",27.91805,-82.642666
"TBM2016011008",27.940566,-82.54275
"TBM2016020203",27.964233,-82.665883
"TBM2016020204",27.961033,-82.692383
"TBM2016020207",27.8753,-82.60135
"TBM2016020608",27.833966,-82.54135
"TBM2015070204",27.837,-82.58985
"TBM2016021105",27.826066,-82.592383
"TBM2016021203",27.942983,-82.54165
"TBM2016021205",27.94145,-82.559416
"TBM2016021209",27.890666,-82.603066
"TBM2016030301",27.8757,-82.600716
"TBM2016030303",27.8439,-82.59435
"TBM2016031201",27.98245,-82.676116
"TBM2016031204",27.9116,-82.638566
"TBM2016031205",27.94265,-82.5649
"TBM2016040802",27.889983,-82.542016
"TBM2016040805",27.955816,-82.58255
"TBM2016040808",27.973966,-82.58895
"TBM2016050202",27.887983,-82.598666
"TBM2016050204",27.910983,-82.657733
"TBM2016050304",27.8467,-82.555166
"TBM2016050702",27.942183,-82.549266
"TBM2016050703",27.875766,-82.611366
"TBM2016050705",27.95745,-82.712466
"TBM2016052101",27.927283,-82.54495
"TBM2016052105",27.931266,-82.539583
"TBM2016052106",27.931716,-82.537766
"TBM2016052108",27.9354,-82.53595
"TBM2016052109",27.935233,-82.537916
"TBM2016052307",27.9059,-82.534066
"TBM2016052308",27.90605,-82.535266
"TBM2016052309",27.903433,-82.537283
"TBM2016052310",27.90135,-82.538333
"TBM2016052401",27.97385,-82.582016
"TBM2016052402",27.973633,-82.582416
"TBM2016060106",27.849416,-82.5552
"TBM2016060201",27.887966,-82.5729
"TBM2016060203",27.969633,-82.66385
"TBM2016060208",27.848333,-82.59235
"TBM2016060802",27.980333,-82.60385
"TBM2016060807",27.975833,-82.690616
"TBM2016060809",27.966333,-82.5588
"TBM2016062003",27.97335,-82.581616
"TBM2016062004",27.9741,-82.584083
"TBM2016062201",27.938633,-82.545866
"TBM2016062203",27.9363,-82.536483
"TBM2016062208",27.929966,-82.537566
"TBM2016062213",27.912983,-82.533933
"TBM2016062214",27.910433,-82.536166
"TBM2016062215",27.904366,-82.534116
"TBM2015090802",27.920466,-82.566516
"TBM2015100208",27.952283,-82.7176
"TBM2015110706",27.933916,-82.547233
"TBM2016011004",27.935066,-82.7115
"TBM2016011206",27.859483,-82.596266
"TBM2016020206",27.882533,-82.619233
"TBM2016021204",27.938633,-82.558433
"TBM2016021207",27.967766,-82.638816
"TBM2016031203",27.942783,-82.64585
"TBM2016031206",27.966316,-82.557966
"TBM2016011002",27.973783,-82.5886
"TBM2016011007",27.919416,-82.54605
"TBM2016011205",27.843,-82.587933
"TBM2016011208",27.878183,-82.610316
"TBM2016020205",27.936416,-82.72035
"TBM2016031202",27.976766,-82.683816
"TBM2016040208",27.852833,-82.554
"TBM2016040401",27.966116,-82.558933
"TBM2016040801",27.94265,-82.629316
"TBM2016040807",27.975366,-82.593916
"TBM2015060401",27.9082,-82.534616
"TBM2016050203",27.905833,-82.631766
"TBM2016050206",27.92215,-82.599033
"TBM2016050307",27.852516,-82.554816
"TBM2016050701",27.973683,-82.603633
"TBM2016052110",27.93946,-82.538966
"TBM2016052111",27.93945,-82.5454
"TBM2016052312",27.901966,-82.54735
"TBM2016060801",27.97385,-82.60165
"TBM2016060805",28.012183,-82.657083
"TBM2016060806",28.026933,-82.6899
"TBM2015091502",27.877133,-82.5944
"TBM2015100202",27.9423,-82.544316
"TBM2016040404",27.906516,-82.650766
"TBM2016040405",27.886066,-82.62255
"TBM2016040804",27.927683,-82.53305
"TBM2016040809",27.97485,-82.573466
"TBM2016050201",27.8902,-82.54215
"TBM2016050205",27.92935,-82.615516
"TBM2016050303",27.826233,-82.592883
"TBM2016050704",27.9567,-82.7182
"TBM2016052103",27.927033,-82.554216
"TBM2016060207",27.876583,-82.590866
"TBM2015110701",27.848383,-82.548266
"TBM2015120301",27.878266,-82.5324
"TBM2015120302",27.870033,-82.539516
"TBM2015120501",27.86645,-82.600016
"TBM2016010306",27.89595,-82.5334
"TBM2016011201",27.836,-82.547566
"TBM2016030506",27.974033,-82.594866
"TBM2016040806",27.98855,-82.616166
"TBM2015110703",27.87515,-82.581866
"TBM2016050207",27.9608,-82.566366
"TBM2016052107",27.929733,-82.534533
"TBM2016052311",27.90435,-82.54145
"TBM2016060202",27.919116,-82.61005
"TBM2016060204",27.9738,-82.667833
"TBM2015100203",27.91865,-82.5892
"TBM2015061401",27.877866,-82.5321
"TBM2016062202",27.936866,-82.540733
"TBM2016062205",27.933683,-82.536766
"TBM2016062206",27.935033,-82.5359
"TBM2016062210",27.929483,-82.544283
"TBM2016070501",27.88185,-82.539883
"TBM2016070801",27.9769,-82.580533
"TBM2016070803",27.9749,-82.58225
"TBM2016070804",27.975516,-82.5836
"TBM2016070808",27.899033,-82.5379
"TBM2016070810",27.9703,-82.61815
"TBM2016070901",27.97225,-82.586983
"TBM2016070903",27.963883,-82.69185
"TBM2016070904",27.973583,-82.687366
"TBM2016070908",28.018283,-82.666583
"TBM2015110504",27.845833,-82.593766
"TBM2016021208",27.94425,-82.6219
"TBM2016030302",27.878216,-82.60415
"TBM2016010301",27.970083,-82.617483
"TBM2016040206",27.838933,-82.549933
"TBM2016052104",27.925166,-82.557456
"TBM2016021210",27.88245,-82.560033
"TBM2016040205",27.8434,-82.5879
"TBM2015110507",27.847716,-82.555633
"TBM2016030501",27.913516,-82.66745
"TBM2016011005",27.920483,-82.670816
"TBM2016060205",27.886733,-82.613083
"TBM2016021206",27.9717,-82.59755
"TBM2016052102",27.92705,-82.544466
"TBM2016060206",27.881033,-82.616166
"TBM2015091602",27.929533,-82.69145
"TBM2016052403",27.976233,-82.578566
"TBM2016062211",27.92675,-82.557366
"TBM2016062216",27.902966,-82.537766
"TBM2016070508",27.859683,-82.596366
"TBM2016070802",27.97615,-82.578883
"TBM2016070807",27.890766,-82.575666
"TBM2016070902",27.959,-82.707033
"TBM2016062001",27.976083,-82.579783
"TBM2016062207",27.930883,-82.53885
"TBM2016062209",27.9277,-82.544133
"TBM2016062218",27.89975,-82.548233
"TBM2016070805",27.9458,-82.64715
"TBM2016070806",27.917683,-82.6821
"TBM2016070809",27.952683,-82.547783
"TBM2016072101",27.934783,-82.536716
"TBM2016072103",27.935766,-82.537066
"TBM2016072105",27.940466,-82.538833
"TBM2016072106",27.93995,-82.543266
"TBM2016072107",27.931433,-82.554266
"TBM2016072111",27.93095,-82.5395
"TBM2016072112",27.9302,-82.539066
"TBM2016072113",27.9085,-82.53665
"TBM2016072114",27.9058,-82.533983
"TBM2016072116",27.901466,-82.537483
"TBM2016072117",27.905033,-82.542716
"TBM2016080505",27.850416,-82.555366
"TBM2016080701",27.890183,-82.542166
"TBM2016080703",27.9087,-82.567566
"TBM2016080705",27.958683,-82.612583
"TBM2016080706",27.935466,-82.627033
"TBM2016081401",28.02095,-82.665916
"TBM2016081405",27.913233,-82.6673
"TBM2016081406",27.924366,-82.688433
"TBM2016081407",27.962566,-82.682016
"TBM2016062002",27.975883,-82.57945
"TBM2016072104",27.9392,-82.5383
"TBM2016072109",27.926783,-82.544766
"TBM2016072110",27.926433,-82.541366
"TBM2016072102",27.935516,-82.5359
"TBM2016072108",27.92445,-82.559883
"TBM2016072115",27.9041,-82.53585
"TBM2016072118",27.90045,-82.547133
"TBM2016080704",27.952666,-82.547766
"TBM2016082002",27.97365,-82.582566
"TBM2016082201",27.905433,-82.533633
"TBM2016082203",27.932983,-82.535783
"TBM2016082204",27.932383,-82.5349
"TBM2016082205",27.935483,-82.538916
"TBM2016082206",27.936516,-82.5416
"TBM2016082210",27.929433,-82.537666
"TBM2016082212",27.929933,-82.544716
"TBM2016082218",27.899533,-82.537966
"TBM2016082207",27.938416,-82.5471
"TBM2016082215",27.898416,-82.549116
"TBM2016090504",27.839933,-82.593133
"TBM2016080702",27.903333,-82.53535
"TBM2016082001",27.973283,-82.5815
"TBM2016082202",27.9122,-82.535216
"TBM2016082209",27.932016,-82.53845
"TBM2016082213",27.9286,-82.557483
"TBM2016082217",27.904283,-82.534316
"TBM2016080709",27.878733,-82.542533
"TBM2016091104",27.9681,-82.63645
"TBM2016091105",27.973616,-82.5799
"TBM2016091106",27.97465,-82.580233
"TBM2016091107",27.975366,-82.5794
"TBM2016091108",27.97585,-82.5802
"TBM2016070502",27.846983,-82.558366
"TBM2016070503",27.846716,-82.555333
"TBM2010081201",27.997033,-82.63765
"TBM2016082211",27.927316,-82.546066
"TBM2016092001",27.8997,-82.537766
"TBM2016092002",27.901483,-82.53835
"TBM2016092003",27.906166,-82.534633
"TBM2016092004",27.909116,-82.536616
"TBM2016092006",27.930633,-82.537066
"TBM2016092007",27.937916,-82.549033
"TBM2016092009",27.93605,-82.539566
"TBM2016092011",27.927883,-82.533866
"TBM2016092012",27.929533,-82.53445
"TBM2016092017",27.900683,-82.54775
"TBM2016100501",28.010083,-82.654616
"TBM2016100503",27.963083,-82.685466
"TBM2016100504",27.974233,-82.582116
"TBM2016100506",27.977033,-82.580283
"TBM2016100507",27.9753,-82.578933
"TBM2016091102",28.009683,-82.6396
"TBM2016091401",27.927283,-82.533583
"TBM2016091405",27.835933,-82.583216
"TBM2016091504",27.93515,-82.727516
"TBM2016091506",27.91735,-82.629216
"TBM2016092010",27.934633,-82.54025
"TBM2016092013",27.927266,-82.545566
"TBM2016092014",27.9296,-82.54725
"TBM2016092016",27.926633,-82.557166
"TBM2016092018",27.899033,-82.548333
"TBM2016100502",27.976733,-82.6833
"TBM2016101301",27.88195,-82.61835
"TBM2016101302",27.911466,-82.659116
"TBM2016101303",27.918783,-82.68695
"TBM2016101305",27.921883,-82.681233
"TBM2016101306",28.024183,-82.665383
"TBM2016101307",27.974133,-82.595833
"TBM2016100505",27.975616,-82.582016
"TBM2016101602",27.8551,-82.593566
"TBM2016101901",27.881433,-82.539866
"TBM2016101904",27.92425,-82.532366
"TBM2016101907",27.92215,-82.6321
"TBM2016102004",27.923183,-82.560316
"TBM2016102006",27.931033,-82.538483
"TBM2016102008",27.93665,-82.536283
"TBM2016102009",27.929333,-82.533733
"TBM2016102010",27.929066,-82.533516
"TBM2016102013",27.909333,-82.536766
"TBM2016102015",27.8997,-82.538083
"TBM2016102016",27.898466,-82.5392
"TBM2016110404",27.92705,-82.704966
"TBM2016110405",27.963,-82.689383
"TBM2016110407",27.889483,-82.616966
"TBM2016110507",27.837683,-82.589966
"TBM2016110508",27.864233,-82.596266
"TBM2016110902",27.93745,-82.56155
"TBM2016110903",27.970566,-82.611066
"TBM2016110905",27.96745,-82.649083
"TBM2016110907",27.975766,-82.578766
"TBM2016110909",27.973866,-82.58385
"TBM2016111101",27.929783,-82.5343
"TBM2016111102",27.932316,-82.53535
"TBM2016111103",27.936066,-82.536383
"TBM2016111105",27.940116,-82.540933
"TBM2016111108",27.925516,-82.556483
"TBM2016111113",27.912116,-82.53535
"TBM2016111114",27.9053,-82.53255
"TBM2016111118",27.9028,-82.5479
"TBM2016120102",27.918566,-82.685983
"TBM2016120201",27.928066,-82.533833
"TBM2016120203",27.9379,-82.537733
"TBM2016120205",27.938883,-82.543333
"TBM2016120209",27.9275,-82.545516
"TBM2016120211",27.931816,-82.538716
"TBM2016120212",27.930916,-82.53775
"TBM2016120216",27.904066,-82.53475
"TBM2016120217",27.9098,-82.53585
"TBM2016120218",27.906533,-82.5361
"TBM2016121103",27.97965,-82.682433
"TBM2016121107",27.967166,-82.583283
"TBM2016121203",27.845116,-82.593833
"TBM2016121307",27.972983,-82.581283
"TBM2016101902",27.8798,-82.533166
"TBM2016101906",27.93575,-82.615883
"TBM2016102001",27.938733,-82.546016
"TBM2016102003",27.922483,-82.560383
"TBM2016110401",27.92265,-82.673516
"TBM2016110402",27.9131,-82.6752
"TBM2016110504",27.851966,-82.565716
"TBM2016110906",27.975816,-82.579
"TBM2016111104",27.939633,-82.53865
"TBM2016111111",27.929716,-82.539266
"TBM2016111112",27.931066,-82.538033
"TBM2016111116",27.8999,-82.538066
"TBM2016092008",27.9421,-82.5422
"TBM2016091404",27.8504,-82.554916
"TBM2016091503",28.004233,-82.668783
"TBM2016091505",27.91625,-82.6705
"TBM2016082214",27.922183,-82.560783
"TBM2016091402",27.90815,-82.5392
"TBM2016092005",27.929783,-82.538316
"TBM2016091507",27.971633,-82.60405
"TBM2016092015",27.926566,-82.5543
"TBM2016082003",27.976566,-82.579566
"TBM2016082004",27.9767,-82.579783
"TBM2016120213",27.902666,-82.547633
"TBM2016120214",27.899666,-82.547883
"TBM2016120215",27.90165,-82.537966
"TBM2016121310",27.9766,-82.579916
"TBM2016102002",27.94035,-82.542583
"TBM2016102005",27.9298,-82.53845
"TBM2016102007",27.9394,-82.539616
"TBM2016101905",27.9454,-82.598083
"TBM2016102011",27.931216,-82.5459
"TBM2016102014",27.910583,-82.536383
"TBM2016102018",27.9054,-82.542333
"TBM2016110403",27.92625,-82.7045
"TBM2016110904",27.970333,-82.617316
"TBM2016111109",27.926116,-82.54595
"TBM2016111110",27.929666,-82.54665
"TBM2016111117",27.90425,-82.54255
"TBM2016110406",27.913816,-82.623833
"TBM2016110509",27.873233,-82.601683
"TBM2016110908",27.974266,-82.5816
"TBM2016110910",27.97455,-82.5913
"TBM2016111115",27.904116,-82.533733
"TBM2016120202",27.930433,-82.534216
"TBM2016120204",27.93625,-82.541
"TBM2016120206",27.939283,-82.545533
"TBM2016120207",27.922883,-82.561333
"TBM2016120219",27.90385,-82.5343
"TBM2016102012",27.928483,-82.54515
"TBM2016110901",27.950683,-82.635666
"TBM2016111106",27.937766,-82.548766
"TBM2016120103",28.017833,-82.667716
"TBM2016121106",27.960616,-82.623566
"TBM2016121311",27.975966,-82.578616
"TBM2016121104",27.939333,-82.707866
"TBM2016121308",27.975483,-82.583416
"TBM2016101304",27.922233,-82.68815
"TBM2016120210",27.9297,-82.544033
"TBM2016121204",27.85365,-82.584616
"TBM2016111107",27.93115,-82.554866
"TBM2016120208",27.928316,-82.554933
"TBM2016102017",27.903933,-82.547683
"TBM2016121105",27.917583,-82.655816
"TBM2010110204",27.8331,-82.561366
"TBM2010121003",27.87995,-82.605233
"TBM2011010705",27.8645,-82.546033
"TBM2011111008",27.935833,-82.57985
"TBM2011120102",27.98295,-82.684716
"TBM2012051304",27.968516,-82.640416
"TBM2015020601",27.98175,-82.616716
"TBM2016062212",27.921816,-82.56115
"TBM2016062217",27.904583,-82.546133
"TBM2016082216",27.89875,-82.54995
"TBM2015070801",27.9274,-82.705766
"TBM2015070806",28.0005,-82.63105
